ID,forests,bec,cum,min,var,biomass,height,cover
2604,220,7,7159.88427734375,0,571.90362548828125,15490,23202,8318
2605,220,7,5869.76123046875,0,786.7374267578125,22922,19942,9965
2606,220,7,5914.4189453125,0,628.51837158203125,4050,9983,8274
2607,220,7,5456.62890625,0,759.9788818359375,6548,11359,9037
2608,220,7,4406.90478515625,0,1002.14306640625,16925,26193,6528
2609,220,7,4542.4453125,0,924.91741943359375,1280,5662,3052
2610,220,7,5095.12548828125,0,744.01043701171875,11640,14692,9716
2611,220,7,9285.91015625,568.3621826171875,113.25978088378906,33334,27949,8925
2612,220,7,4545.294921875,0,1030.1883544921875,22937,31453,7461
2613,220,7,4713.22802734375,0,870.49554443359375,4396,11621,4931
2614,220,7,3990.92724609375,0,997.5267333984375,3759,11156,9507
2615,220,7,5239.39794921875,0,850.2745361328125,8279,13565,5835
2616,220,7,6654.607421875,19.211294174194336,599.56524658203125,11844,14253,9988
2617,220,7,5717.9150390625,0,725.749755859375,2873,7929,6893
2618,220,7,4777.67333984375,0,985.31048583984375,14084,16595,9616
2619,220,7,2269.577392578125,0,852.4598388671875,12483,15401,9558
2620,220,7,5172.5927734375,0,772.21319580078125,22566,19549,9889
2621,220,7,8552.7578125,45.521392822265625,335.2413635253906,7222,11643,9445
2622,220,7,4924.65625,0,921.31915283203125,8279,13565,5835
2623,220,7,7131.4111328125,32.065162658691406,554.88140869140625,2288,7292,6187
2624,220,7,5523.2607421875,0,778.8514404296875,48037,26247,9921
2625,220,7,6351.103515625,1.5471409559249878,644.4039306640625,50462,29911,9982
2626,220,7,6783.349609375,0,547.87957763671875,12226,11775,8495
2627,220,7,6297.82861328125,0,574.3172607421875,1575,6215,4008
2628,220,7,10288.646484375,701.669189453125,77.55208587646484,22566,19549,9889
2629,220,7,4265.01513671875,0,1017.826416015625,2461,7376,6307
2630,220,7,7195.34228515625,143.95755004882813,488.66448974609375,10395,17212,8058
2631,220,7,8956.3544921875,179.78346252441406,236.1419677734375,20677,24622,9213
2632,220,7,6453.92431640625,143.25584411621094,483.6596374511719,9700,13262,9243
2633,220,7,8611.7509765625,0,333.7918395996094,27991,23264,9705
2634,220,7,4762.91845703125,0,919.77777099609375,2516,8290,4819
2635,220,7,5431.16357421875,0,860.3031005859375,22937,31453,7461
